,source,bit_rate
40854,0,290.090252
40855,1,432.2635909999999
40856,2,1126.949509
40857,3,233.468906
40858,4,9078.982325
40859,5,765.112604
40860,6,588.150219
40861,7,6363.6552
40862,8,3599.917736
40863,9,5302.715690999999
40864,10,11.587071000000003
40865,11,178.91164300000003
40866,12,1180.690687
40867,13,92.677339
40868,14,2325.709329
40869,15,1818.9394229999994
40870,16,612.14944
40871,17,1806.536828
40872,18,2703.2477510000003
40873,19,3330.619499
40874,20,35.391791000000005
40875,21,2397.705764
40876,0,325.01386
40877,1,503.9687439999999
40878,2,1074.543261
40879,3,226.403505
40880,4,8743.832161
40881,5,678.707522
40882,6,542.4470150000001
40883,7,6223.716383000002
40884,8,3500.32378
40885,9,5364.947509
40886,10,9.201516000000002
40887,11,177.94446599999998
40888,12,1271.905455
40889,13,88.414671
40890,14,2076.616734
40891,15,1666.0345149999998
40892,16,495.05423399999995
40893,17,1747.4826919999998
40894,18,2731.3699619999998
40895,19,3336.625337
40896,20,67.005516
40897,21,2299.701244
40898,0,338.667207
40899,1,440.433375
40900,2,1276.9323579999998
40901,3,399.60176900000005
40902,4,7673.816358999998
40903,5,791.3189610000001
40904,6,510.88502500000004
40905,7,5913.869105000002
40906,8,3376.9846530000004
40907,9,5296.042106
40908,10,30.070347000000005
40909,11,180.457216
40910,12,1294.4080820000001
40911,13,89.77395100000001
40912,14,1753.3308610000001
40913,15,1729.9984829999999
40914,16,392.3478229999999
40915,17,1712.009201
40916,18,2730.077712
40917,19,3311.6903099999995
40918,20,77.81766499999999
40919,21,2355.85199
40920,0,273.340924
40921,1,481.63188699999995
40922,2,1032.7082670000002
40923,3,289.3002019999999
40924,4,8264.745077000001
40925,5,822.3890419999999
40926,6,489.132464
40927,7,6070.092388000002
40928,8,3319.313977
40929,9,4901.974954000001
40930,10,28.639371999999998
40931,11,183.79707299999998
40932,12,1194.788206
40933,13,83.972571
40934,14,2150.4172919999996
40935,15,1990.9796609999999
40936,16,311.098926
40937,17,1799.07623
40938,18,2511.19081
40939,19,3192.7000580000004
40940,20,67.020022
40941,21,2218.748124
40942,0,241.55822400000002
40943,1,383.708003
40944,2,1197.4751059999999
40945,3,227.84015699999998
40946,4,7877.143450999999
40947,5,812.234969
40948,6,431.96764299999995
40949,7,6166.594802
40950,8,3419.702088
40951,9,4960.212607
40952,10,16.938209
40953,11,191.50458000000006
40954,12,1213.8615699999998
40955,13,75.21685699999999
40956,14,2008.8402849999998
40957,15,1759.158613
40958,16,415.779843
40959,17,1799.6285910000001
40960,18,2595.902707
40961,19,3006.9599690000005
40962,20,78.204817
40963,21,2381.590052
40964,0,245.70668499999996
40965,1,316.113406
40966,2,987.6794490000001
40967,3,192.57078099999998
40968,4,7735.0904470000005
40969,5,875.479738
40970,6,371.5632290000001
40971,7,6127.350046000001
40972,8,3386.422962
40973,9,4940.208675999999
40974,10,21.527748
40975,11,171.59522499999997
40976,12,1275.5250030000002
40977,13,83.24252
40978,14,1871.8116019999998
40979,15,1601.016828
40980,16,415.1834549999999
40981,17,1781.271334
40982,18,2869.289911
40983,19,3037.9546450000003
40984,20,76.944
40985,21,2436.136351
40986,0,362.85311800000005
40987,1,385.65838299999996
40988,2,938.5307859999999
40989,3,429.875954
40990,4,7945.110410000001
40991,5,616.0059490000001
40992,6,400.387659
40993,7,6034.224095000001
40994,8,3149.9229629999995
40995,9,4917.206036000002
40996,10,97.649927
40997,11,188.063957
40998,12,1161.3074330000002
40999,13,83.14602699999999
41000,14,2155.6906609999996
41001,15,1516.477
41002,16,446.35447
41003,17,1765.3028339999998
41004,18,2755.7486900000004
41005,19,3067.4895530000003
41006,20,78.909056
41007,21,2316.486334
41008,0,308.288208
41009,1,361.37018800000004
41010,2,787.549722
41011,3,306.846551
41012,4,7379.491894
41013,5,659.602278
41014,6,397.80512600000003
41015,7,5928.225509000001
41016,8,3066.590249
41017,9,4741.260761000001
41018,10,95.84985
41019,11,160.278908
41020,12,1347.1111779999997
41021,13,83.85409
41022,14,1838.658717
41023,15,1289.4114830000003
41024,16,340.969822
41025,17,1802.1090100000001
41026,18,2531.2702649999997
41027,19,2992.1975169999996
41028,20,61.858667
41029,21,2195.9527
41030,0,323.67791900000003
41031,1,378.2245560000001
41032,2,1115.317735
41033,3,392.74245399999995
41034,4,7062.951073000001
41035,5,733.8142240000001
41036,6,391.93593000000004
41037,7,5808.721134000001
41038,8,2875.142743
41039,9,4693.728695000002
41040,10,84.80136399999999
41041,11,158.82392399999998
41042,12,1460.8501029999995
41043,13,88.03904800000001
41044,14,1794.6707959999999
41045,15,1723.4718890000001
41046,16,332.530633
41047,17,1787.6770289999997
41048,18,2509.739818
41049,19,2877.315803000001
41050,20,40.909203
41051,21,2294.30366
41052,0,347.865854
41053,1,371.388969
41054,2,1013.3621800000001
41055,3,177.202213
41056,4,6949.370546000001
41057,5,809.3309030000001
41058,6,355.387519
41059,7,5833.995905000001
41060,8,2967.177528
41061,9,4760.982696
41062,10,19.851324
41063,11,173.40272000000004
41064,12,1415.393422
41065,13,84.96392900000001
41066,14,1869.5613970000002
41067,15,1682.3203270000004
41068,16,337.286785
41069,17,1741.2660479999997
41070,18,2329.2353679999997
41071,19,2834.3124310000017
41072,20,31.229271999999998
41073,21,2266.400355
41074,0,316.602507
41075,1,385.19666900000004
41076,2,814.0688369999999
41077,3,162.59361200000004
41078,4,7075.573361000001
41079,5,703.5488680000001
41080,6,420.900712
41081,7,5900.087382000001
41082,8,2907.0114209999997
41083,9,4923.340588
41084,10,21.096229999999995
41085,11,184.46313099999998
41086,12,1210.1099880000004
41087,13,79.929317
41088,14,1863.308872
41089,15,1274.392506
41090,16,371.77139700000004
41091,17,1659.8419919999997
41092,18,2197.007148
41093,19,2776.703497
41094,20,32.10738
41095,21,2141.5060420000004
41096,0,280.65948000000003
41097,1,401.9994719999999
41098,2,905.67064
41099,3,208.87908699999997
41100,4,6857.71077
41101,5,665.5130259999999
41102,6,375.841585
41103,7,5889.405411000002
41104,8,2825.4859780000006
41105,9,4826.817874
41106,10,15.579996999999999
41107,11,173.75546000000006
41108,12,1089.039567
41109,13,80.68697800000001
41110,14,1858.1350909999999
41111,15,1168.596976
41112,16,322.34040300000004
41113,17,1680.1265759999997
41114,18,2657.520483
41115,19,2774.0705270000003
41116,20,31.015650000000004
41117,21,2078.9849119999994
41118,0,325.33302800000007
41119,1,397.22279299999997
41120,2,900.5054079999999
41121,3,224.944586
41122,4,6642.7785
41123,5,613.3120240000001
41124,6,423.357005
41125,7,5819.686341000002
41126,8,2852.1240789999993
41127,9,4713.829238000001
41128,10,19.015670999999998
41129,11,165.750322
41130,12,1146.2299749999997
41131,13,74.518352
41132,14,1742.2224290000004
41133,15,1528.487268
41134,16,268.72079699999995
41135,17,1642.9333040000001
41136,18,2266.9288160000006
41137,19,2748.8123969999997
41138,20,41.300348
41139,21,1987.985628
41140,0,324.69677499999995
41141,1,425.248516
41142,2,689.4916140000001
41143,3,172.58377099999998
41144,4,6509.806339999999
41145,5,531.886445
41146,6,438.40078400000004
41147,7,5615.641176
41148,8,2875.155789
41149,9,4561.4494730000015
41150,10,9.595584
41151,11,162.449322
41152,12,1097.974665
41153,13,69.17492
41154,14,1645.378068
41155,15,1001.1241740000002
41156,16,292.812012
41157,17,1669.6507470000001
41158,18,2233.013207
41159,19,2644.297923
41160,20,33.784701999999996
41161,21,1849.4194119999997
41162,0,328.89224499999995
41163,1,423.396143
41164,2,1213.695405
41165,3,295.429017
41166,4,6784.618386
41167,5,527.65392
41168,6,447.91202
41169,7,5712.416594999999
41170,8,2766.5719189999995
41171,9,4398.538325999999
41172,10,57.822052000000006
41173,11,155.45932599999998
41174,12,1270.2344840000003
41175,13,77.613434
41176,14,1807.3729859999999
41177,15,1475.522137
41178,16,326.061956
41179,17,1670.8878339999997
41180,18,2142.716646
41181,19,2801.3407789999997
41182,20,31.999135999999996
41183,21,1942.670816
41184,0,299.751738
41185,1,379.47789200000005
41186,2,728.7657219999999
41187,3,284.644986
41188,4,6366.640688
41189,5,608.4275489999999
41190,6,437.761211
41191,7,5543.132084000003
41192,8,2753.596382999999
41193,9,4500.199115999999
41194,10,54.947732
41195,11,158.24069099999997
41196,12,1189.076965
41197,13,68.99126899999999
41198,14,1667.5298159999998
41199,15,1107.089412
41200,16,357.05258000000003
41201,17,1683.5842919999996
41202,18,1981.7367590000003
41203,19,2738.5906729999997
41204,20,20.668759
41205,21,1943.5666919999999
41206,0,306.41519999999997
41207,1,361.731754
41208,2,673.095305
41209,3,252.601257
41210,4,6230.316638
41211,5,485.9867770000001
41212,6,367.450756
41213,7,5438.606532
41214,8,2765.928463
41215,9,4372.322461000001
41216,10,26.970092
41217,11,158.95730400000002
41218,12,1089.852844
41219,13,72.402537
41220,14,1891.9304189999996
41221,15,1241.081441
41222,16,301.647125
41223,17,1701.024591
41224,18,1954.3853649999999
41225,19,2664.81722
41226,20,20.951714
41227,21,1953.2555089999998
41228,0,303.513892
41229,1,381.90438400000005
41230,2,753.6241039999999
41231,3,164.91877300000002
41232,4,6107.553545
41233,5,604.911295
41234,6,420.10953700000005
41235,7,5351.820093
41236,8,2656.4571490000003
41237,9,4463.55893
41238,10,12.360361000000001
41239,11,156.45872400000005
41240,12,1154.956673
41241,13,73.92528
41242,14,1549.2022479999998
41243,15,1110.952557
41244,16,260.074114
41245,17,1703.5086609999998
41246,18,1871.195252
41247,19,2571.2243779999994
41248,20,21.017448
41249,21,1926.636356
41250,0,316.97312500000004
41251,1,374.437772
41252,2,1141.258456
41253,3,204.90876300000002
41254,4,6200.630464000001
41255,5,500.14507899999995
41256,6,422.91148699999997
41257,7,5232.832199999999
41258,8,2649.107501
41259,9,4396.675437
41260,10,12.45264
41261,11,164.797425
41262,12,1141.2337129999999
41263,13,70.607635
41264,14,1418.573414
41265,15,1301.574138
41266,16,278.51903699999997
41267,17,1673.304486
41268,18,2274.8079990000006
41269,19,2504.1525099999994
41270,20,22.406530999999998
41271,21,1974.6080390000004
41272,0,297.968194
41273,1,384.300003
41274,2,960.7288139999999
41275,3,142.287769
41276,4,5931.106968
41277,5,452.298002
41278,6,429.789526
41279,7,5206.548470000001
41280,8,2519.533787
41281,9,4415.259141000001
41282,10,21.834542999999996
41283,11,168.48304799999997
41284,12,1091.0529300000003
41285,13,68.902759
41286,14,1481.9770910000002
41287,15,1232.0321989999998
41288,16,271.728718
41289,17,1609.0336660000003
41290,18,2210.2041169999998
41291,19,2424.261602
41292,20,43.228575
41293,21,1822.915535
41294,0,312.629713
41295,1,372.66036
41296,2,1596.9401740000003
41297,3,212.34057
41298,4,5966.318764000001
41299,5,474.9522330000001
41300,6,430.338963
41301,7,5221.206332
41302,8,2549.579615
41303,9,4413.648454000002
41304,10,15.885501999999997
41305,11,160.09761600000002
41306,12,1147.999685
41307,13,70.754735
41308,14,1426.6601979999998
41309,15,1284.982371
41310,16,228.985813
41311,17,1623.501241
41312,18,2102.603957
41313,19,2375.1286859999996
41314,20,45.392187
41315,21,1773.846669
41316,0,299.41272200000003
41317,1,296.70288
41318,2,822.0883160000001
41319,3,224.24203200000002
41320,4,5957.472911
41321,5,535.6796370000001
41322,6,336.98904
41323,7,5296.5480210000005
41324,8,2560.5710309999995
41325,9,4407.211042000002
41326,10,33.694958
41327,11,150.41093899999998
41328,12,1123.1226350000002
41329,13,69.56358900000001
41330,14,1382.2222009999998
41331,15,1090.011749
41332,16,239.02916699999997
41333,17,1569.6033989999999
41334,18,1744.9104510000002
41335,19,2427.3286220000005
41336,20,52.956135
41337,21,1642.2807950000001
41338,0,290.281887
41339,1,509.466759
41340,2,746.817534
41341,3,135.411979
41342,4,6217.438330000001
41343,5,509.517026
41344,6,362.93606000000005
41345,7,5239.471484000001
41346,8,2652.8848319999997
41347,9,4337.014233
41348,10,21.069461000000004
41349,11,161.88054400000004
41350,12,1076.179928
41351,13,71.98631200000001
41352,14,1322.6260009999999
41353,15,1001.6778290000002
41354,16,245.386223
41355,17,1569.029279
41356,18,1690.7588410000003
41357,19,2631.0926869999994
41358,20,41.012443000000005
41359,21,1704.0926820000002
41360,0,250.82030000000003
41361,1,376.18802500000004
41362,2,714.537241
41363,3,155.38093899999998
41364,4,6189.263762999999
41365,5,449.5631390000001
41366,6,395.87796499999996
41367,7,5275.988522
41368,8,2465.3763839999992
41369,9,4420.911904000001
41370,10,12.36104
41371,11,142.96321700000001
41372,12,1129.4308289999997
41373,13,68.529891
41374,14,1297.232857
41375,15,903.4216150000002
41376,16,249.340239
41377,17,1554.8318969999998
41378,18,1650.149183
41379,19,2542.8586859999996
41380,20,72.946405
41381,21,1723.308311
41382,0,312.87049400000006
41383,1,336.63236499999994
41384,2,730.6933330000002
41385,3,196.31994500000002
41386,4,5919.18324
41387,5,484.487815
41388,6,494.16938099999993
41389,7,5311.614005
41390,8,2367.618045
41391,9,4300.066294999999
41392,10,18.761393
41393,11,163.812592
41394,12,857.1509299999999
41395,13,68.65601699999999
41396,14,1376.674031
41397,15,1303.0921019999998
41398,16,281.87677500000007
41399,17,1573.59301
41400,18,1653.401881
41401,19,2409.338999
41402,20,57.066697000000005
41403,21,1728.98587
41404,0,336.559492
41405,1,381.39172499999995
41406,2,765.219104
41407,3,191.27476400000003
41408,4,6039.510450000002
41409,5,530.469079
41410,6,359.204663
41411,7,5225.452464
41412,8,2416.379775
41413,9,4372.378975
41414,10,12.617394999999998
41415,11,176.244034
41416,12,882.922453
41417,13,70.360556
41418,14,1401.451611
41419,15,1581.644203
41420,16,254.83066100000002
41421,17,1534.5972449999997
41422,18,1745.7927759999998
41423,19,2487.191416000001
41424,20,63.971558
41425,21,1788.862329
41426,0,362.448645
41427,1,343.086308
41428,2,785.5092570000002
41429,3,165.19571299999998
41430,4,6703.358524000001
41431,5,442.04918
41432,6,363.200741
41433,7,5201.318568000001
41434,8,2430.808494
41435,9,4365.200998
41436,10,20.072930999999997
41437,11,172.02348300000003
41438,12,959.152089
41439,13,68.383295
41440,14,1604.7724600000001
41441,15,1522.671661
41442,16,291.680023
41443,17,1572.2399709999997
41444,18,1978.6918349999999
41445,19,2604.3462280000003
41446,20,79.803079
41447,21,1856.266356
41448,0,323.1887079999999
41449,1,324.7492930000001
41450,2,752.4118739999998
41451,3,200.817941
41452,4,7099.269216000001
41453,5,443.6412000000001
41454,6,314.35151500000006
41455,7,5103.516140000001
41456,8,2479.747408
41457,9,4383.899749999999
41458,10,12.339839999999999
41459,11,191.74676800000003
41460,12,970.0715250000001
41461,13,72.22310399999999
41462,14,1428.9444819999999
41463,15,1266.4829590000004
41464,16,232.05008
41465,17,1548.0399460000003
41466,18,1721.650783
41467,19,2592.626055
41468,20,64.71516100000001
41469,21,1937.5417380000001
41470,0,368.88363799999996
41471,1,351.555244
41472,2,747.3195109999999
41473,3,195.27916000000002
41474,4,7617.196252000001
41475,5,527.728373
41476,6,429.36132299999997
41477,7,5188.272125
41478,8,2617.6575170000006
41479,9,4378.6622590000015
41480,10,17.928440000000005
41481,11,192.959452
41482,12,1013.663017
41483,13,59.379712999999995
41484,14,1531.568291
41485,15,1315.41181
41486,16,255.725411
41487,17,1542.493183
41488,18,1879.2010659999999
41489,19,2686.483633
41490,20,93.15834299999999
41491,21,2010.8608989999998
41492,0,422.78513399999997
41493,1,337.69496699999996
41494,2,671.811543
41495,3,210.619613
41496,4,8155.907543
41497,5,507.5705849999999
41498,6,478.76381299999997
41499,7,5167.8438129999995
41500,8,2619.8443509999997
41501,9,4345.900289
41502,10,18.699765
41503,11,238.56452800000002
41504,12,897.4158339999999
41505,13,24.220832
41506,14,1655.8472079999997
41507,15,1608.355911
41508,16,282.18329099999994
41509,17,1593.5314359999998
41510,18,1932.6376939999998
41511,19,2662.5195570000005
41512,20,136.198148
41513,21,1975.4254199999998
41514,0,470.57783399999994
41515,1,426.971044
41516,2,678.1903069999998
41517,3,163.06449300000003
41518,4,10117.513903000003
41519,5,515.8995610000001
41520,6,447.7989400000001
41521,7,5291.831002999999
41522,8,2726.1185799999994
41523,9,4777.485956999999
41524,10,49.711307999999995
41525,11,206.53289400000003
41526,12,1096.9043570000001
41527,13,28.401345
41528,14,1789.3789820000002
41529,15,1605.9530929999996
41530,16,305.864247
41531,17,1583.1583420000002
41532,18,2435.8540110000004
41533,19,2666.125328
41534,20,113.13657900000004
41535,21,2137.459305
41536,0,455.738176
41537,1,478.18850999999995
41538,2,742.3653120000001
41539,3,174.143624
41540,4,10448.146954
41541,5,510.285767
41542,6,461.62278
41543,7,5531.303385000003
41544,8,2886.9920199999997
41545,9,4838.830669
41546,10,51.277968
41547,11,218.96084600000003
41548,12,975.238617
41549,13,30.59666800000001
41550,14,1891.865191
41551,15,1581.4642640000002
41552,16,260.292625
41553,17,1597.795619
41554,18,2211.8071029999996
41555,19,2696.714125
41556,20,115.742111
41557,21,2228.2656059999995
41558,0,458.58657000000005
41559,1,444.023012
41560,2,850.647448
41561,3,321.12249
41562,4,10402.903388
41563,5,551.8916770000001
41564,6,474.53640000000007
41565,7,5613.861738999999
41566,8,2855.0486669999996
41567,9,5108.9758600000005
41568,10,46.958901000000004
41569,11,249.42036799999994
41570,12,1102.445047
41571,13,34.38705100000001
41572,14,2186.127748
41573,15,1311.4327720000003
41574,16,330.72094100000004
41575,17,1584.0168249999997
41576,18,2302.640902
41577,19,2716.9674480000003
41578,20,154.53960700000002
41579,21,2333.0009489999998
41580,0,489.31982599999986
41581,1,408.69599600000004
41582,2,936.5883919999999
41583,3,387.644582
41584,4,10940.693951
41585,5,565.6204829999999
41586,6,630.767163
41587,7,5720.4472080000005
41588,8,3085.807903
41589,9,5098.202566000002
41590,10,86.067579
41591,11,263.42740699999996
41592,12,1074.5424180000005
41593,13,40.747087
41594,14,2318.0895990000004
41595,15,1705.824326
41596,16,328.3588899999999
41597,17,1622.792781
41598,18,2380.1821910000003
41599,19,2828.99228
41600,20,160.27328300000002
41601,21,2435.838155
41602,0,505.2099390000001
41603,1,495.560879
41604,2,1249.626399
41605,3,238.25863099999995
41606,4,11489.694946
41607,5,582.813477
41608,6,583.280645
41609,7,5748.176534000002
41610,8,3229.5644879999995
41611,9,5267.783532000002
41612,10,162.106817
41613,11,284.84651600000007
41614,12,1071.856307
41615,13,41.87447
41616,14,2515.6182920000006
41617,15,1950.0475139999999
41618,16,452.69988700000005
41619,17,1603.5800209999998
41620,18,2396.292222
41621,19,2780.165655
41622,20,148.370473
41623,21,2645.525454
41624,0,556.3685849999999
41625,1,577.5258240000001
41626,2,1351.200033
41627,3,277.659599
41628,4,12164.262161999999
41629,5,570.000057
41630,6,562.291817
41631,7,5805.361596
41632,8,3372.2381159999995
41633,9,5386.182794999999
41634,10,165.743912
41635,11,283.457885
41636,12,984.5741889999999
41637,13,46.18959800000001
41638,14,2730.554948
41639,15,2832.212249
41640,16,481.4818060000001
41641,17,1619.439206
41642,18,2602.994145
41643,19,3025.7497040000007
41644,20,165.77692100000002
41645,21,2977.5777260000004
41646,0,563.0427290000001
41647,1,537.1949610000001
41648,2,1375.93358
41649,3,264.905223
41650,4,12716.576415
41651,5,453.6901759999999
41652,6,671.702457
41653,7,6122.46782
41654,8,3468.803736
41655,9,5262.50336
41656,10,138.719781
41657,11,306.1314009999999
41658,12,973.4455700000001
41659,13,46.458554
41660,14,2883.639456
41661,15,2533.502535
41662,16,492.01797100000005
41663,17,1627.131082
41664,18,2932.1291979999996
41665,19,3352.275677
41666,20,158.90320899999998
41667,21,2952.7461649999996
41668,0,525.89506
41669,1,524.961115
41670,2,1380.688721
41671,3,311.63992800000005
41672,4,13058.399321
41673,5,565.1702389999999
41674,6,744.029419
41675,7,6168.635098
41676,8,3119.988755
41677,9,5555.826459000001
41678,10,91.253564
41679,11,285.335393
41680,12,1045.4077060000002
41681,13,46.921395999999994
41682,14,3116.852623
41683,15,2268.6061960000006
41684,16,459.199716
41685,17,1769.011568
41686,18,3827.5047949999994
41687,19,3554.6620229999994
41688,20,198.616767
41689,21,3026.575008
41690,0,652.610536
41691,1,541.6947
41692,2,1479.3241570000002
41693,3,276.92814400000003
41694,4,13760.776329
41695,5,567.784543
41696,6,671.560249
41697,7,6238.411297999999
41698,8,3590.6616740000013
41699,9,5571.037184
41700,10,73.06752800000001
41701,11,310.329797
41702,12,1136.559939
41703,13,48.15336500000001
41704,14,3333.3944
41705,15,1647.7965750000003
41706,16,370.067085
41707,17,1806.988591
41708,18,4090.964198
41709,19,3490.0598890000015
41710,20,231.89662600000003
41711,21,3076.5502119999996
41712,0,636.218953
41713,1,485.72040799999996
41714,2,1355.106416
41715,3,335.69701399999997
41716,4,14557.995916999998
41717,5,572.2227089999999
41718,6,829.8613919999999
41719,7,6438.747673
41720,8,3808.181931
41721,9,5908.904951
41722,10,69.60182599999999
41723,11,280.13214400000004
41724,12,1252.133246
41725,13,68.736034
41726,14,3590.0629249999997
41727,15,1928.8777370000003
41728,16,459.14354
41729,17,1896.8368240000002
41730,18,4105.315261
41731,19,3553.9590739999994
41732,20,247.14457700000003
41733,21,3725.893093
41734,0,648.4519529999999
41735,1,479.196457
41736,2,1295.1526420000002
41737,3,528.717591
41738,4,15152.774169999997
41739,5,711.5117210000001
41740,6,813.852459
41741,7,6493.152548000001
41742,8,3984.2508040000002
41743,9,5871.581504
41744,10,68.688463
41745,11,283.62505899999996
41746,12,1678.744354
41747,13,61.400271000000004
41748,14,3708.1341339999994
41749,15,1677.3944680000004
41750,16,633.063759
41751,17,1874.247711
41752,18,4441.357704
41753,19,3517.25749
41754,20,261.21043299999997
41755,21,3675.661026
41756,0,593.24533
41757,1,500.845158
41758,2,1727.1352419999998
41759,3,399.85649800000004
41760,4,15224.045163
41761,5,747.611913
41762,6,1216.282439
41763,7,6377.353418999999
41764,8,4219.32472
41765,9,6296.8610020000015
41766,10,80.07085299999999
41767,11,282.374647
41768,12,1599.276922
41769,13,67.342061
41770,14,3798.5943840000004
41771,15,2107.173872
41772,16,460.96841599999993
41773,17,1867.366802
41774,18,4245.032359999999
41775,19,3697.1629650000004
41776,20,220.72038
41777,21,4213.281882000001
41778,0,686.5251899999998
41779,1,603.977405
41780,2,1846.624605
41781,3,237.897287
41782,4,15057.602353
41783,5,703.572654
41784,6,1137.6987940000001
41785,7,6589.563700999999
41786,8,4234.723427
41787,9,6309.618585
41788,10,117.818733
41789,11,273.02614200000005
41790,12,1610.8511700000004
41791,13,66.89305399999999
41792,14,3921.180238000001
41793,15,2188.363388
41794,16,534.10196
41795,17,1860.839082
41796,18,4433.913471999999
41797,19,3729.598788000001
41798,20,168.01706000000004
41799,21,3742.7713579999995
41800,0,609.304813
41801,1,677.411224
41802,2,1657.39025
41803,3,407.34341
41804,4,15140.72516
41805,5,806.6914640000002
41806,6,1227.3858649999997
41807,7,6673.997368
41808,8,4341.8249319999995
41809,9,6925.495595
41810,10,79.37274199999999
41811,11,305.172602
41812,12,1595.514205
41813,13,58.84365900000001
41814,14,3621.277516
41815,15,2196.873485
41816,16,529.840754
41817,17,1901.9952529999998
41818,18,4699.431277
41819,19,3676.492798
41820,20,148.415796
41821,21,3927.422134
41822,0,688.769771
41823,1,577.9547570000001
41824,2,1527.7890990000005
41825,3,422.80464600000005
41826,4,16332.622963000002
41827,5,867.2019889999998
41828,6,1234.948407
41829,7,6854.853096999999
41830,8,4372.328143000002
41831,9,6798.918166999999
41832,10,122.039338
41833,11,291.121474
41834,12,1346.456642
41835,13,57.442263999999994
41836,14,3981.9503809999997
41837,15,2094.1491359999995
41838,16,500.741408
41839,17,1876.4209939999998
41840,18,4716.744827
41841,19,3586.017252
41842,20,160.01625099999998
41843,21,3966.3776359999997
41844,0,674.1283859999999
41845,1,512.146236
41846,2,1435.7415509999998
41847,3,511.2777970000001
41848,4,16406.121225
41849,5,784.8579890000001
41850,6,1197.0584310000002
41851,7,6974.148407000001
41852,8,4445.989472999999
41853,9,6910.782007
41854,10,139.244646
41855,11,310.405427
41856,12,1379.8537430000003
41857,13,54.86507199999999
41858,14,3992.312455
41859,15,2017.9874259999997
41860,16,545.732611
41861,17,1986.924376
41862,18,4476.889004999999
41863,19,3937.4915770000002
41864,20,179.75786899999997
41865,21,4084.834372
41866,0,619.5417150000002
41867,1,615.844173
41868,2,1483.106045
41869,3,373.01759400000003
41870,4,16263.329285999998
41871,5,852.356595
41872,6,1084.831166
41873,7,6934.200473
41874,8,4175.553459000001
41875,9,7299.293397999999
41876,10,110.46446600000002
41877,11,323.5140620000001
41878,12,1342.5066780000002
41879,13,57.807264
41880,14,4065.6980810000005
41881,15,2057.8875040000003
41882,16,504.47044100000005
41883,17,1939.131453
41884,18,4835.161861
41885,19,3828.323295
41886,20,231.10230099999998
41887,21,4037.747825
41888,0,535.892418
41889,1,607.584474
41890,2,2122.291875
41891,3,303.689783
41892,4,15931.487989999998
41893,5,968.13273
41894,6,1171.5482139999997
41895,7,6762.4290790000005
41896,8,4354.5137970000005
41897,9,6700.550389000001
41898,10,127.16734999999997
41899,11,306.41278099999994
41900,12,1402.7741689999998
41901,13,51.584315999999994
41902,14,4204.140250999999
41903,15,2576.0690990000007
41904,16,613.1715009999999
41905,17,1934.980516
41906,18,4954.68367
41907,19,3931.72135
41908,20,332.932235
41909,21,4143.02603
41910,0,664.9640419999997
41911,1,520.9609360000001
41912,2,1843.4547359999997
41913,3,432.748022
41914,4,16041.432434999999
41915,5,805.724285
41916,6,1389.9272910000002
41917,7,6920.005961
41918,8,4238.988171000001
41919,9,6334.897463000001
41920,10,99.804819
41921,11,331.243667
41922,12,1324.6691069999997
41923,13,50.689899000000004
41924,14,4085.3350539999997
41925,15,2813.2901490000004
41926,16,557.646047
41927,17,1834.72545
41928,18,4649.342992
41929,19,3798.2752190000006
41930,20,284.856187
41931,21,4456.821361
41932,0,623.012084
41933,1,614.131479
41934,2,1456.6424860000002
41935,3,415.61660300000005
41936,4,16220.897901999999
41937,5,729.841652
41938,6,1201.2987149999997
41939,7,7003.415938
41940,8,4140.136865999999
41941,9,6217.729888
41942,10,105.03601899999998
41943,11,359.77985400000006
41944,12,1242.3817859999997
41945,13,49.49329999999999
41946,14,3993.1663260000005
41947,15,2317.183319
41948,16,637.807036
41949,17,1804.5276299999998
41950,18,4326.5684870000005
41951,19,3893.038681999999
41952,20,237.58481199999997
41953,21,4237.471167
41954,0,632.1007430000001
41955,1,561.217521
41956,2,1367.1670119999999
41957,3,425.79564300000004
41958,4,16072.548513
41959,5,703.5867679999999
41960,6,1024.479775
41961,7,6828.343988
41962,8,4468.6183980000005
41963,9,6306.767433
41964,10,125.41136
41965,11,383.11251300000004
41966,12,1281.676761
41967,13,51.793217000000006
41968,14,3931.177986999999
41969,15,1404.2966869999996
41970,16,586.3720719999999
41971,17,1869.10238
41972,18,4352.503976
41973,19,4115.22366
41974,20,251.90117800000004
41975,21,4068.9585390000007
41976,0,716.077026
41977,1,655.73064
41978,2,1561.110287
41979,3,519.77991
41980,4,16113.071635
41981,5,715.399551
41982,6,967.3833359999999
41983,7,7098.7614509999985
41984,8,4402.522309000001
41985,9,6451.195758
41986,10,131.41163000000003
41987,11,367.867823
41988,12,1216.7034390000001
41989,13,59.708944999999986
41990,14,4255.109849
41991,15,1436.026136
41992,16,562.879208
41993,17,1919.7936879999997
41994,18,4506.936914
41995,19,4122.782999999999
41996,20,190.27452000000002
41997,21,4036.002181
41998,0,810.746246
41999,1,648.5014349999999
42000,2,1456.9809440000004
42001,3,524.7948960000001
42002,4,15627.497315999999
42003,5,824.2993320000002
42004,6,875.2277640000001
42005,7,7282.810381000001
42006,8,4248.592589
42007,9,6554.238208
42008,10,98.43514099999999
42009,11,359.993307
42010,12,1265.3958380000001
42011,13,58.769547
42012,14,3906.283394
42013,15,1583.5319980000002
42014,16,601.471291
42015,17,1974.1969339999998
42016,18,4534.816883
